,r,Hx,CHx,Ne,Ve,Na,Va,PiEgoGalter,PiEgoGalters
11461,8,8.346024,7.31463,34935,5120,33126,16764,0.40152576105914467,0.48748063870430425
11462,9,7.2374789999999996,7.2959309999999995,34935,5120,1500,1062,0.49376967512076236,0.4890066155294389
11463,10,8.955364,7.2945839999999995,34935,5120,1341,887,0.34892991887480324,0.4891164983524675
11464,11,13.769489000000002,7.291482000000001,34935,5120,28266,11478,0.0,0.4893695253676726
11465,12,12.551774,7.281909,34935,5120,28431,11209,0.0,0.4901501953226283
11466,13,9.346097,7.246580000000001,34935,5120,27696,11873,0.31438312726344436,0.4930287656764373
11467,14,12.77543,7.23822,34935,5120,34019,13263,0.0,0.4937093601964481
11468,15,7.7468699999999995,7.127967999999999,34935,5120,12231,7257,0.45189487925337246,0.5026647945488143
11469,1,9.753426,9.753426,30971,5114,28027,12485,0.277478332449868,0.277478332449868
11470,2,12.206729,9.629482000000001,30971,5114,29215,11382,0.02122480660287707,0.2887669303347945
11471,3,8.734755999999999,9.508142,30971,5114,2414,1477,0.36805018906420367,0.29974018480539366
11472,4,13.812231,9.49645,30971,5114,21000,9026,0.0,0.3007935756215164
11473,5,8.044563,7.788897,30971,5114,24316,13405,0.426944472950267,0.44832459617906883
11474,6,9.648501,7.6663570000000005,30971,5114,30298,13412,0.28704004419692775,0.4584936402376548
11475,7,7.736932,7.603939,30971,5114,3686,2572,0.4526430414599922,0.463654343430026
11476,8,12.019534,7.58259,30971,5114,24481,10080,0.04635946157569885,0.4654165460811838
11477,9,11.079524000000001,7.549987,30971,5114,29534,12195,0.15023195062078118,0.46810482058731606
11478,10,8.356431,7.406849,30971,5114,23894,12017,0.40055315431454674,0.4798666658297449
11479,11,9.713465,7.356837,30971,5114,29496,13212,0.28112694539919797,0.4839607963555804
11480,12,8.344608000000001,7.229153999999999,30971,5114,27077,14038,0.4015601091872387,0.49437757179006114
11481,13,8.329427,7.173511,30971,5114,22905,11659,0.40285230258810684,0.49890118679741924
11482,14,13.564697,7.173371,30971,5114,13865,6280,0.0,0.4989125562974765
11483,15,9.32878,7.1306080000000005,30971,5114,31585,14858,0.3158257250334867,0.502382539386266
11496,1,8.375582000000001,8.375582000000001,21948,4592,9065,5633,0.3908348622096652,0.3908348622096652
11497,2,9.486044,8.307997,21948,4592,2428,1713,0.29179592575436025,0.39669041870542326
11498,3,7.998765,7.983264999999999,21948,4592,4016,2720,0.42325852481850446,0.4245808119809938
11499,4,12.103995,7.878564,21948,4592,26961,11929,0.0134274870673626,0.43348980946958016
11500,5,9.652911999999999,7.648092,21948,4592,25686,13080,0.27638945383990676,0.4529627469245103
11501,6,9.789769,7.5437899999999996,21948,4592,24383,12156,0.26363439737537436,0.4617145321997683
11502,7,8.609985,7.332607,21948,4592,21481,11695,0.37038432368756874,0.47932156168849505
11503,8,8.185264,7.288461,21948,4592,3652,2457,0.4072785837940856,0.4829833750026298
11504,9,10.016456,7.250114999999999,21948,4592,19450,10210,0.24225248145662923,0.48615888844447697
11505,10,7.631247999999999,7.2281949999999995,21948,4592,1409,1111,0.4543786294532978,0.4879719670832359
11506,11,5.259792,7.227842,21948,4592,42,42,0.6447768045733908,0.4880011520879742
11507,12,10.187923,7.224087,21948,4592,4494,2649,0.2258502816046449,0.4883115793115257
11508,13,10.885879,7.22078,21948,4592,4753,2788,0.15658477392598255,0.4885849321252245
11509,14,9.751904,7.161629,21948,4592,28796,15051,0.2671745634024953,0.49346827735634996
11510,15,4.36428,7.161629,21948,4592,21,18,0.7123894353331621,0.49346827735634996
11511,1,9.183925,9.183925,33599,5288,7955,4340,0.33156082408495485,0.33156082408495485
11512,2,11.024687,8.858556,33599,5288,28730,13851,0.1598936165327669,0.3599823801665819
11513,3,10.442587,8.607802000000001,33599,5288,24906,11867,0.21665684346572078,0.3815895374267509
11514,4,7.787969,7.193922,33599,5288,16185,9365,0.4506070893203147,0.499207080920137
11515,5,7.938396000000001,7.042706,33599,5288,11543,6524,0.4381191820227005,0.5114030500728678
11516,6,9.401436,6.984000999999999,33599,5288,29133,12453,0.31230078829388436,0.5161191949968261
11517,7,9.243528,6.910985,33599,5288,25774,12719,0.3263046223143098,0.5219706836327132
11518,8,13.348182999999999,6.904947999999999,33599,5288,30750,12271,0.0,0.522453778901371
11519,9,8.908647,6.8625419999999995,33599,5288,24368,11240,0.3556358690596629,0.5258441701266474
11520,10,12.226453999999999,6.850946,33599,5288,25696,10429,0.025174196806576902,0.5267703543463181
11521,11,8.135275,6.80364,33599,5288,8309,4879,0.4216589898288831,0.5305446311362896
11522,12,12.100984,6.789238,33599,5288,24960,10025,0.041894579370889265,0.5316923797281233
11523,13,12.239332000000001,6.781509,33599,5288,25280,10032,0.02334441669130742,0.5323080816312551
11524,14,13.581259,6.781509,33599,5288,12284,5883,0.0,0.5323080816312551
11525,15,12.292933999999999,6.772717999999999,33599,5288,26055,10740,0.015336641313547488,0.5330081711716559
11538,1,7.831216,7.831216,32326,4410,8110,4747,0.43470855242551637,0.43470855242551637
11539,2,8.640972,7.31925,32326,4410,12779,7190,0.36440234110365427,0.47790049910161486
11540,3,10.190657,7.288514,32326,4410,3097,1758,0.22120311296009582,0.480464816936217
11541,4,9.514472999999999,7.105108,32326,4410,27031,13345,0.2853395124934007,0.495701104427969
11542,5,12.91622,7.080665,32326,4410,26481,10450,0.0,0.4977233158512568
11543,6,7.503783,6.605157000000001,32326,4410,30044,15525,0.4624375342489987,0.5366815095509326
11544,7,7.624517999999999,6.592669,32326,4410,2057,1464,0.452257078011892,0.5376950440471309
11545,8,8.158438,6.582988,32326,4410,2053,1503,0.4066071758281831,0.5384804277883843
11546,9,14.668401999999999,6.581189,32326,4410,32688,12749,0.0,0.5386263420112276
11547,10,13.926148999999999,6.574967999999999,32326,4410,33684,12605,0.0,0.5391308408414
11548,11,7.753610000000001,6.4543040000000005,32326,4410,27472,14498,0.44131519594848295,0.5488926014657092
11549,12,9.805408,6.427615,32326,4410,22842,10579,0.25810699255548164,0.5510457105990052
11550,13,10.159517,6.410476999999999,32326,4410,20417,9596,0.2242255409355631,0.5524271536440208
11551,14,8.239231,6.367717,32326,4410,22746,11290,0.39960599708810746,0.5558700025156935
11552,15,7.735117999999999,6.282446,32326,4410,27816,14025,0.44288622808327877,0.5627190597372048
11553,1,11.556241,11.556241,29149,6155,31719,13056,0.12512458935604745,0.12512458935604745
11554,2,9.289852999999999,9.307138,29149,6155,27388,13958,0.33505697349673963,0.33356607162749835
11555,3,14.352077,9.307138,29149,6155,21757,9090,0.0,0.33356607162749835
11556,4,9.08897,8.730162,29149,6155,29449,15422,0.35229447058090874,0.38269246281783015
11557,5,14.588757999999999,8.730162,29149,6155,25706,10218,0.0,0.38269246281783015
11558,6,14.685998999999999,8.729959,29149,6155,27153,10920,0.0,0.38270952514428674
11559,7,8.99563,8.475006,29149,6155,19918,10906,0.36024925768749827,0.4040226509245423
11560,8,8.729614999999999,8.181144999999999,29149,6155,28381,14798,0.38273843830215454,0.4283110647635752
11561,9,8.893253999999999,8.013927,29149,6155,31639,15990,0.3689355780720534,0.44200513682811193
11562,10,14.67525,8.013456,29149,6155,29244,11589,0.0,0.442043581939765
11563,11,10.255877,7.992850999999999,29149,6155,23838,10957,0.2496257281586472,0.44372476356277085
11564,12,14.505717,7.991671000000001,29149,6155,31480,11895,0.0,0.4438210000933426
11565,13,12.069894999999999,7.977478,29149,6155,33943,13970,0.07025126398832165,0.44497818419208895
11566,14,9.748559,7.941681,29149,6155,31882,13889,0.2950517573019472,0.4478939589319949
11567,15,14.57833,7.940780999999999,29149,6155,27995,10719,0.0,0.44796721462697475
11568,1,14.790695999999999,14.790695999999999,5451,3448,32883,15970,0.0,0.0
11569,2,14.198642000000001,14.779573000000001,5451,3448,21568,10730,0.0,0.0
11570,3,14.084667999999999,14.776774,5451,3448,17720,10022,0.0,0.0
11571,4,14.966951000000002,14.771435999999998,5451,3448,33079,15224,0.0,0.0
11572,5,14.465339000000002,14.541313,5451,3448,30529,15670,0.0,0.0
11573,6,14.677365,14.538685000000001,5451,3448,30251,15700,0.0,0.0
11574,7,14.147753,14.538685000000001,5451,3448,18547,10063,0.0,0.0
11575,8,11.686732000000001,14.538685000000001,5451,3448,3331,2309,0.01508523846039537,0.0
11576,9,13.692860999999999,14.533176999999998,5451,3448,13428,6674,0.0,0.0
11577,10,14.990295000000001,14.533176999999998,5451,3448,32860,13390,0.0,0.0
11578,11,10.908506,14.533176999999998,5451,3448,1949,1430,0.11568722565746821,0.0
11579,12,12.052629,14.533176999999998,5451,3448,4294,2701,0.0,0.0
11580,13,10.157453,14.533176999999998,5451,3448,1148,904,0.19644331048083255,0.0
11581,14,9.722808,14.533176999999998,5451,3448,845,589,0.24030603720391558,0.0
11582,15,11.028234,14.533176999999998,5451,3448,2115,1602,0.10195127434552954,0.0
11583,1,12.704819,12.704819,36680,9521,32242,13983,0.06498075418561848,0.06498075418561848
11584,2,11.74663,11.906383,36680,9521,20614,11294,0.15905225914461896,0.14416633188790487
11585,3,12.646834,11.586409,36680,9521,28357,12616,0.07112276904145944,0.17376267227211814
11586,4,14.926201999999998,11.585883,36680,9521,32224,12415,0.0,0.17381063194034463
11587,5,14.476725,11.585602,36680,9521,23120,9691,0.0,0.17383625211638962
11588,6,11.100736999999999,10.524401,36680,9521,28102,14003,0.21723108799923485,0.2670510650908259
11589,7,13.250207999999999,10.524166000000001,36680,9521,9839,4669,0.0,0.26707104770603607
11590,8,11.561105,10.339547,36680,9521,13143,7560,0.17606746785191318,0.28269397985966144
11591,9,14.223991,10.339317999999999,36680,9521,19726,8130,0.0,0.2827132665601817
11592,10,14.1239,10.338894999999999,36680,9521,18395,7696,0.0,0.2827488916261714
11593,11,14.763979,10.338894999999999,36680,9521,28253,11381,0.0,0.2827488916261714
11594,12,11.395382000000001,10.290317,36680,9521,6252,3991,0.1910470704196934,0.2868351005011556
11595,13,15.116317,10.29009,36680,9521,36154,13934,0.0,0.2868541716456982
11596,14,14.765654000000001,10.29009,36680,9521,28468,11267,0.0,0.2868541716456982
11597,15,14.770076000000001,10.28967,36680,9521,28852,11128,0.0,0.286889456895603
11598,1,10.587727000000001,10.587727000000001,42934,6116,30269,11841,0.2184539980216346,0.2184539980216346
11599,2,8.901442999999999,9.587769999999999,42934,6116,6780,3921,0.36775108378553173,0.30862668160570705
11600,3,8.146533,8.067888,42934,6116,16479,8830,0.4307245163454291,0.43717361618142064
11601,4,9.045572,7.923919000000001,42934,6116,16821,8175,0.35549330125624334,0.4489280607846655
11602,5,8.080455,7.7445699999999995,42934,6116,9921,5593,0.4361444314094727,0.4634800196732225
11603,6,10.320477,7.660723,42934,6116,24039,10075,0.24310660976234663,0.4702491698940569
11604,7,8.322306,7.439725,42934,6116,26201,12783,0.41623737220894225,0.48798924737008714
11605,8,9.046247,7.326668,42934,6116,28184,13778,0.35543570534769464,0.4970086644930633
11606,9,8.058871,7.180248,42934,6116,18793,10338,0.4379117575671539,0.5086344477257498
11607,10,7.956947,6.986961,42934,6116,26932,13326,0.44623728602208074,0.5238875064723073
11608,11,11.950372,6.971710000000001,42934,6116,30192,11867,0.08260939352463195,0.5250865260128698
11609,12,5.629444,6.9714160000000005,42934,6116,60,56,0.6281363624836441,0.5251096335995439
11610,13,9.142924,6.925955,42934,6116,30369,14864,0.3471679631239878,0.5286798250056898
11611,14,8.013221000000001,6.846303999999999,42934,6116,23943,12909,0.4416447139542192,0.5349211366377122
11612,15,9.315894,6.805523,42934,6116,27850,12891,0.332281589302893,0.5381098337133334
11613,1,7.841486,7.841486,32961,4852,29243,15010,0.4404016653819158,0.4404016653819158
11614,2,5.882447,7.841183,32961,4852,67,57,0.5989185983048534,0.44042713062849226
11615,3,7.471867,7.6847389999999995,32961,4852,5567,3616,0.4712331818583564,0.45353301560378184
11616,4,10.346306,7.497053,32961,4852,29669,12242,0.2165620851472569,0.46914683791047784
11617,5,8.636552,7.373191,32961,4852,21447,10806,0.37242795021124797,0.4793872339431204
11618,6,8.843549000000001,7.250147999999999,32961,4852,28302,14821,0.3543258843121763,0.48951065312771014
11619,7,13.459626,7.2403960000000005,32961,4852,29525,11628,0.0,0.49031092649862046
11620,8,7.544364,6.950323,32961,4852,27254,14229,0.46522205397207284,0.5139779056493973
11621,9,7.986141,6.931247999999999,32961,4852,4884,3240,0.42820759094671845,0.5155250434178248
11622,10,9.198617,6.8747419999999995,32961,4852,32191,15577,0.32284162885586565,0.5201015740567598
11623,11,7.707653,6.822317,32961,4852,12007,6810,0.4516186605721713,0.5243388349088283
11624,12,13.758610000000001,6.820978,32961,4852,19376,8452,0.0,0.5244469500497002
11625,13,7.403602,6.792563,32961,4852,4285,2882,0.4768776184719753,0.5267399819904212
11626,14,12.195897,6.776477000000001,32961,4852,31110,11972,0.011145170209188713,0.5280370017919257
11627,15,13.419054000000001,6.775436999999999,32961,4852,14345,6755,0.0,0.5281208303425661
11628,1,8.542021,8.542021,23380,4342,9656,5315,0.3718947856107562,0.3718947856107562
11629,2,8.05109,7.572533,23380,4342,15901,8722,0.41474035549948374,0.455616779591121
11630,3,7.95965,7.210952000000001,23380,4342,16240,9401,0.42261611659319015,0.48596347607160867
11631,4,7.917152000000001,6.941741,23380,4342,20452,11747,0.42626576494123386,0.5082728340663282
11632,5,8.518595,6.921084,23380,4342,3800,2461,0.37396164982821634,0.5099748941374895
11633,6,12.847963,6.899050999999999,23380,4342,22567,9295,0.0,0.5117888146150757
11634,7,7.923713,6.811659,23380,4342,12594,7124,0.42570275915791495,0.5189682250313126
11635,8,7.333519,6.8013520000000005,23380,4342,1104,889,0.4757267100497752,0.5198133542688576
11636,9,8.743424000000001,6.796003,23380,4342,1205,845,0.35402747062824613,0.5202518156782746
11637,10,12.627547,6.775208,23380,4342,21849,9153,0.0,0.5219555322215855
11638,11,12.422079,6.75978,23380,4342,27157,10670,0.0,0.5232186474726559
11639,12,7.993955000000001,6.746668,23380,4342,2638,1931,0.41966512332132866,0.524291554718595
11640,13,7.426961,6.738245,23380,4342,1364,1087,0.4678882360223947,0.5249804909077805
11641,14,11.380619,6.714478999999999,23380,4342,26803,10563,0.09592460257044585,0.5269231560680558
11642,15,11.507145,6.709024,23380,4342,9300,4490,0.08141601173357933,0.5273688034512588
11643,1,10.294322,10.294322,21010,4160,28316,12190,0.20450327838960178,0.20450327838960178
11644,2,8.740581,9.07868,21010,4160,10478,5508,0.35070079734395454,0.32006179531148776
11645,3,7.725453,8.746603,21010,4160,1818,1269,0.4396972781818376,0.350159818030824
11646,4,11.450453999999999,8.627222999999999,21010,4160,26945,10492,0.08140792085037529,0.36085341105209445
11647,5,10.065764,8.511042,21010,4160,16582,8235,0.22700029926625026,0.37119945088261164
11648,6,7.431185,8.487914,21010,4160,588,461,0.46475113981313704,0.3732519978538719
11649,7,12.348171,8.465467,21010,4160,18085,7590,0.0,0.37524190655450435
11650,8,8.324878,8.264149,21010,4160,5483,3132,0.3876564065917027,0.3929935074221753
11651,9,8.312666,7.66865,21010,4160,20614,10184,0.3887308653853449,0.44455782482440176
11652,10,6.233037,7.663289,21010,4160,142,119,0.5637347692754096,0.44501594797764327
11653,11,9.635677000000001,7.6591949999999995,21010,4160,1863,1137,0.2682858524494592,0.445365729373865
11654,12,4.073503,7.6591949999999995,21010,4160,17,17,0.7310331746728993,0.445365729373865
11655,13,8.010541,7.543361,21010,4160,5131,3083,0.4151208228895201,0.4552371640681455
11656,14,8.355888,7.483007000000001,21010,4160,6502,3583,0.38492524696231956,0.4603615039473499
11657,15,12.600244,7.479633,21010,4160,10807,5202,0.0,0.4606475906965879
11658,1,7.611776,7.611776,37751,5325,22809,10431,0.465580920012038,0.465580920012038
11659,2,8.145244,7.285683000000001,37751,5325,16359,7350,0.421310862742182,0.49218699235554625
11660,3,12.835064,7.28004,37751,5325,10621,4917,0.0,0.49264448871424354
11661,4,7.194875,7.179017999999999,37751,5325,3527,2088,0.49953723917469023,0.5008181657172392
11662,5,7.473258,7.107267,37751,5325,5106,2937,0.47692350500678665,0.5066046704902795
11663,6,8.595573,6.9824399999999995,37751,5325,15341,6531,0.38316835570996505,0.5166346706205434
11664,7,9.170798,6.9170419999999995,37751,5325,28186,10941,0.3333064753829085,0.5218709281341283
11665,8,8.189574,6.738482,37751,5325,30433,13052,0.41758858339756394,0.5361036101290245
11666,9,7.925586999999999,6.657985000000001,37751,5325,16635,7537,0.4396546483514149,0.5424894540523959
11667,10,7.483452000000001,6.468883,37751,5325,28581,14271,0.47609084030636967,0.557417515703301
11668,11,8.614678999999999,6.4134400000000005,37751,5325,28158,10850,0.38153346443861297,0.5617749210394595
11669,12,9.125874000000001,6.411842,37751,5325,1747,1081,0.33725032600244204,0.5619003824649632
11670,13,7.533305,6.346184,37751,5325,20670,9836,0.4720140263643353,0.5670490398859869
11671,14,7.811889999999999,6.29881,37751,5325,18908,8407,0.4490854490068242,0.5707563708781019
11672,15,9.494756,6.275805,37751,5325,27792,10870,0.3045956802088253,0.5725543853441826
11673,1,9.160958,9.160958,29039,6929,34278,14065,0.3555505205499541,0.3555505205499541
11674,2,8.905491,8.550028,29039,6929,33013,13988,0.37689842261649464,0.40622186367457574
11675,3,13.906443,8.540936,29039,6929,24708,10114,0.0,0.4069663289192605
11676,4,13.578902,8.521365,29039,6929,31273,12319,0.0,0.40856790949034666
11677,5,9.776252000000001,8.400214,29039,6929,28484,12199,0.3031000976350543,0.4184545354193394
11678,6,13.247432,8.397741,29039,6929,15333,6807,0.0,0.41865585422695445
11679,7,13.548057,8.385950999999999,29039,6929,30675,11938,0.0,0.4196153707057056
11680,8,13.445922,8.372475999999999,29039,6929,32243,12783,0.0,0.4207114759749369
11681,9,13.223672,8.362105999999999,29039,6929,31592,12220,0.0,0.42155461562487
11682,10,13.083552000000001,8.347974,29039,6929,30501,11938,0.0,0.42270307705404403
11683,11,14.276501999999999,8.346675,29039,6929,29922,12037,0.0,0.4228086107379611
