,ID1,ID2,H1,H2,Hx1G2,Hx2G1,N1m2,N2m1,R2b1,R1b2,N1,N2,Nuniq1,Nuniq2,Ntweets1,Nfriends1,Nmentions1,Ntweets2,Nfriends2,Nmentions2,KL12,KL21,Pi1,Pi2,Pix1G2,Pix2G1
12874,42455195c6b503d6e5b0e84d4e8639f240c766ca6aaafddc53cd8c7386da4716,09a5c24ff59db448f32af230799a2e3e43570e80404fa36e7ba2781d672f9ef8,6.744052000000001,6.5240300000000016,6.497627,8.757033,31,11,10,1,40370,3126,5902,1170,2950,119,1591,229,15,41,-0.24642500000000125,2.233002999999999,0.5410679710028742,0.4574398286600303,0.5602895238158943,0.21426443954932012
12875,42455195c6b503d6e5b0e84d4e8639f240c766ca6aaafddc53cd8c7386da4716,18ce204c2ad763b1cc8661cc0b4c62e928e3035c25149397f45ef113b52b7cea,6.744052000000001,7.104085,8.791192,7.458350999999999,23,0,11,0,40370,4425,5902,1813,2950,119,1591,271,24,31,2.04714,0.3542659999999991,0.5410679710028742,0.4348939428397313,0.3743600881890253,0.4006464564365128
12876,42455195c6b503d6e5b0e84d4e8639f240c766ca6aaafddc53cd8c7386da4716,8a11edf891e4409333ee876dffc6f53e2690befa0acd6458ab6bcad1ee40adde,6.744052000000001,7.015944999999999,12.385888000000001,7.448053,17,16,12,17,40370,30113,5902,6510,2950,119,1591,2885,166,1099,5.6418360000000005,0.4321080000000004,0.5410679710028742,0.5249731101958466,0.024494634069832245,0.4909871080464617
12877,42455195c6b503d6e5b0e84d4e8639f240c766ca6aaafddc53cd8c7386da4716,6d58bd34d36b73f3c70dd7fbe40703a6c06a420d32abacb2c23615d424017e4f,6.744052000000001,6.913964999999999,7.075136,9.413434,14,30,13,2,40370,19770,5902,4511,2950,119,1591,1335,73,289,0.3310839999999988,2.4994690000000013,0.5410679710028742,0.5127705221102671,0.514975058403174,0.29679933153484994
12878,42455195c6b503d6e5b0e84d4e8639f240c766ca6aaafddc53cd8c7386da4716,970799ef1f6c3d0a3a8bf9ef78e56f76557f25838a79c262555c8d4e7f00b879,6.744052000000001,6.576767,7.0990720000000005,10.726297,13,1,14,93,40370,12033,5902,3187,2950,119,1591,965,208,414,0.3550199999999997,4.14953,0.5410679710028742,0.5206884902073317,0.5130765368057286,0.12501208071347836
12879,42455195c6b503d6e5b0e84d4e8639f240c766ca6aaafddc53cd8c7386da4716,6a393c3c4e85feafab04c56ae1d83f15d9d2347cac793b276b4a3f04149baec5,6.744052000000001,6.7989479999999975,8.928329,7.197406,7,3,15,17,40370,5115,5902,1841,2950,119,1591,408,70,184,2.184276999999999,0.3984580000000007,0.5410679710028742,0.4649860644659922,0.3626885926683967,0.4271562571531087
12880,275a6c2d6c9f8322b3fc8b288c1b2cf9acf4825cac18fc648e9d53ebe409d51d,678755e67047fe6758ea55c138d2bf33d89b31788655423e5b47d8320eeab803,6.2644980000000015,6.070537,9.223206,7.450324,67,10,1,18,29331,16253,3771,2863,2168,128,802,2571,100,978,2.958707999999999,1.3797870000000003,0.5561072719605984,0.5575883995104017,0.29758950743011753,0.43727111374337
12881,275a6c2d6c9f8322b3fc8b288c1b2cf9acf4825cac18fc648e9d53ebe409d51d,5e4f4714cef66a4d2b232cac72c56857625e57ebd2698b9f4f9edbb67e533a25,6.2644980000000015,6.344342,10.924828999999999,6.841882000000001,62,0,2,0,29331,13206,3771,2682,2168,128,802,1751,100,755,4.6603309999999984,0.4975400000000008,0.5561072719605984,0.5304912672536228,0.12654579038383898,0.4869964014401933
12883,275a6c2d6c9f8322b3fc8b288c1b2cf9acf4825cac18fc648e9d53ebe409d51d,f7fa622445e757c7e7400ac7e47ebf971026fb2115d0c06d64bacba65d4421d2,6.2644980000000015,6.465732,7.8980690000000005,7.687233,17,0,5,0,29331,28011,3771,5353,2168,128,802,3176,848,1648,1.6335709999999999,1.221501,0.5561072719605984,0.5579285358714543,0.41771976185534976,0.459712938124814
12884,275a6c2d6c9f8322b3fc8b288c1b2cf9acf4825cac18fc648e9d53ebe409d51d,d3f03584efa36d6742553c0eac67c4b1b208862d95c557da3a099f4c45d3e7c2,6.2644980000000015,6.523681,6.840199,8.140927,16,28,6,10,29331,12818,3771,2590,2168,128,802,1237,143,903,0.5757009999999996,1.6172459999999995,0.5561072719605984,0.5127830999652462,0.5083980611151598,0.3655286303373335
12885,275a6c2d6c9f8322b3fc8b288c1b2cf9acf4825cac18fc648e9d53ebe409d51d,dbb23563b474cbe6917275c360261f5f2f11331d84a212009de9601d9a3e73dc,6.2644980000000015,6.405202,11.32462,6.677072,15,1,7,107,29331,24273,3771,4069,2168,128,802,2499,128,1054,5.060121999999999,0.27186999999999983,0.5561072719605984,0.5486248527487723,0.08089415756761803,0.5263529996639948
12887,275a6c2d6c9f8322b3fc8b288c1b2cf9acf4825cac18fc648e9d53ebe409d51d,d84426c7c62d892ad765e74442bacaf3fac59cf7b829f09469d41e4bf2d2a6fc,6.2644980000000015,6.469361,7.277660000000001,7.169786,10,1,9,98,29331,30036,3771,4157,2168,128,802,2845,117,2284,1.0131620000000003,0.7004250000000001,0.5561072719605984,0.5445386039396943,0.4713941065528927,0.4867060737103818
12889,275a6c2d6c9f8322b3fc8b288c1b2cf9acf4825cac18fc648e9d53ebe409d51d,2eac493a80727b9ad38f28ff06155a15a3920160eae7d74e896e2a3ba9ea5dae,6.2644980000000015,5.683256,7.11302,8.833556,8,0,11,0,29331,40556,3771,4407,2168,128,802,2993,535,2251,0.8485219999999991,3.1503,0.5561072719605984,0.6102033158829256,0.4853993522838116,0.3472264591317357
12890,275a6c2d6c9f8322b3fc8b288c1b2cf9acf4825cac18fc648e9d53ebe409d51d,51a61af108cf2f1edd69d6f47b16cfd86057159f48342e2f5fd31f9914fa1de4,6.2644980000000015,6.6998820000000014,6.981126,7.380649000000001,8,7,12,8,29331,6553,3771,2072,2168,128,802,735,50,203,0.7166279999999992,0.6807670000000003,0.5561072719605984,0.482506600494689,0.4965501065591365,0.4190661229155623
12891,275a6c2d6c9f8322b3fc8b288c1b2cf9acf4825cac18fc648e9d53ebe409d51d,a29c004133cd3ee43cb1fda486557400dde5799236d665763ee37bd7780056f5,6.2644980000000015,6.405566,6.782715,11.750922000000001,7,0,13,0,29331,35159,3771,6360,2168,128,802,2664,505,1508,0.5182169999999989,5.3453560000000016,0.5561072719605984,0.5710058317332621,0.5132113737455816,0.109352357808301
12892,275a6c2d6c9f8322b3fc8b288c1b2cf9acf4825cac18fc648e9d53ebe409d51d,acd951e07ea8dc48fe7d8e55f2de8b3e4b07e3131ca56fdf81c28a8e2f6e6b6b,6.2644980000000015,4.023326,11.533325,6.661650999999999,6,0,14,0,29331,30119,3771,3617,2168,128,802,3209,4,5,5.268826999999999,2.638324999999999,0.5561072719605984,0.7307231201331034,0.055112221746108615,0.5209113899676007
12893,275a6c2d6c9f8322b3fc8b288c1b2cf9acf4825cac18fc648e9d53ebe409d51d,0d30b306435e0b1eb5b98c343630660ce0a697dafc1f2e5eaf238b23ffa611b9,6.2644980000000015,6.594328,6.449612,12.877507000000001,5,25,15,12,29331,16364,3771,3899,2168,128,802,2408,93,1035,0.1851139999999996,6.283179000000001,0.5561072719605984,0.530782975294143,0.5408854773601154,0.0
12894,c0d2db068331cfb757de7be8fcbf96b5870e0a978fbd9a6d0842ae05d3e45345,7c56dc938ce61ac7a1aa081fab66b1003a92195df6d1fef1a082941867e30ef3,6.5632779999999995,6.75166,6.619541000000001,9.241162,32,45,1,3,38805,11894,5770,2931,2674,169,530,1356,37,453,0.056263000000001284,2.489501999999999,0.5540517559633216,0.5005801585706264,0.5496542919450822,0.27074199786583675
12895,c0d2db068331cfb757de7be8fcbf96b5870e0a978fbd9a6d0842ae05d3e45345,b09430753daebfeb8d1b8f48ca5b521f8a8fb926c1750090910725ccef3a21e9,6.5632779999999995,6.908664999999999,6.604162,10.566892999999999,31,67,2,3,38805,19674,5770,4345,2674,169,530,2551,238,1920,0.040884000000000136,3.658228,0.5540517559633216,0.5110376297329512,0.5508571762634124,0.18229371327852048
12896,c0d2db068331cfb757de7be8fcbf96b5870e0a978fbd9a6d0842ae05d3e45345,18510658e2c9cda75e7a812a7f76d4f23c3e822f3e237620ed586e8684c5ebcf,6.5632779999999995,6.947487,7.34952,7.334202,29,20,3,11,38805,20325,5770,4432,2674,169,530,1967,165,935,0.7862420000000006,0.3867150000000006,0.5540517559633216,0.5089972731589628,0.4917831616204812,0.4769656089096713
12897,c0d2db068331cfb757de7be8fcbf96b5870e0a978fbd9a6d0842ae05d3e45345,b61f85fac675c75164c69ae045b887788f36892b75b998e57560af784b687e92,6.5632779999999995,6.932850999999999,10.388193,7.0459070000000015,22,2,4,117,38805,28700,5770,5349,2674,169,530,2469,281,1004,3.824915,0.11305600000000116,0.5540517559633216,0.5208550719814516,0.230955815441698,0.5117953928545244
12898,c0d2db068331cfb757de7be8fcbf96b5870e0a978fbd9a6d0842ae05d3e45345,d9d0eef74df7a405381f05defcebfd9cf6349b98cd342fc75826f31e267d0afb,6.5632779999999995,6.853841,6.8146,8.274291999999999,15,7,5,11,38805,11378,5770,3153,2674,169,530,1018,111,378,0.2513220000000009,1.420450999999999,0.5540517559633216,0.4963126716191199,0.5343399964391462,0.3698408601820714
12899,c0d2db068331cfb757de7be8fcbf96b5870e0a978fbd9a6d0842ae05d3e45345,23d7d737dca343aad66904b1d4d64678b599050565974199bf1fbd475d27ffb4,6.5632779999999995,7.2746960000000005,9.559202,8.069735000000001,11,0,6,0,38805,44714,5770,10333,2674,169,530,2951,1640,2401,2.9959240000000014,0.7950390000000009,0.5540517559633216,0.5292652614560626,0.30601850206157244,0.469629762081205
12900,c0d2db068331cfb757de7be8fcbf96b5870e0a978fbd9a6d0842ae05d3e45345,e058477d81142ae6768fc4d74ee13101a813213ed6b36addf2d6032f80fd459a,6.5632779999999995,6.9073,7.1960320000000015,7.44291,10,10,7,6,38805,8978,5770,2818,2674,169,530,748,87,225,0.6327540000000011,0.5356100000000001,0.5540517559633216,0.4844655004844947,0.5040797436822345,0.4367796765931024
12901,c0d2db068331cfb757de7be8fcbf96b5870e0a978fbd9a6d0842ae05d3e45345,4cf5e655d618a9ef579027d408944da7400633ed393f8c7fb20fcd0587e7f87e,6.5632779999999995,6.206314,8.823072,7.3898,9,9,8,39,38805,15564,5770,3293,2674,169,530,2090,245,1272,2.2597940000000003,1.1834860000000005,0.5540517559633216,0.5537210629068945,0.3699050474632995,0.4525946426434939
12902,c0d2db068331cfb757de7be8fcbf96b5870e0a978fbd9a6d0842ae05d3e45345,21063a868b8ecae052d473ce8863fada77624ca58c011278a5f45b73e7be39be,6.5632779999999995,6.632979,6.271054,10.271357,8,12,9,2,38805,1921,5770,890,2674,169,530,145,34,82,-0.29222399999999915,3.638378,0.5540517559633216,0.4232310568804877,0.5767509442590928,0.0
12903,c0d2db068331cfb757de7be8fcbf96b5870e0a978fbd9a6d0842ae05d3e45345,6df0cb0cc36e3daaf9e3f18aecf6459fbcd9fa51a66dfe6b8bd715e27d619085,6.5632779999999995,6.7654130000000015,7.194478999999999,7.3612699999999975,7,7,10,25,38805,20725,5770,4404,2674,169,530,2202,95,792,0.6312009999999999,0.5958569999999987,0.5540517559633216,0.5235554036825187,0.5042038049609097,0.4743032386795888
12904,c0d2db068331cfb757de7be8fcbf96b5870e0a978fbd9a6d0842ae05d3e45345,949c2456c1abefeea597704ffc02c61376fce2821f89059c3057adfe00c85054,6.5632779999999995,6.096104,6.967867,13.17239,6,0,11,0,38805,39322,5770,6283,2674,169,530,2630,895,1604,0.4045890000000005,7.076286,0.5540517559633216,0.594057244086647,0.5222312244811267,0.0
12905,c0d2db068331cfb757de7be8fcbf96b5870e0a978fbd9a6d0842ae05d3e45345,c0d331ff5b4f783c8dedfa8a12a41bcc59865d0c2f8b8ab41453d9bbf94d0d65,6.5632779999999995,6.8619080000000015,7.3124460000000004,7.789011,6,0,12,0,38805,33831,5770,6786,2674,169,530,2495,1250,2177,0.7491680000000009,0.9271029999999998,0.5540517559633216,0.5391056217655764,0.4947597320065084,0.4663569864633905
12906,c0d2db068331cfb757de7be8fcbf96b5870e0a978fbd9a6d0842ae05d3e45345,cded52e4396c9067fd5e73367a58a650e2ad5871670b2e9ad4a667f950930436,6.5632779999999995,7.089925,9.027959,7.581301,5,0,13,0,38805,39606,5770,8501,2674,169,530,2964,1047,2288,2.464681,0.4913759999999998,0.5540517559633216,0.5332111757756126,0.35234980804968435,0.4958073145892394
12907,c0d2db068331cfb757de7be8fcbf96b5870e0a978fbd9a6d0842ae05d3e45345,aeeeefcaa1ca40f773f3e53ceeb7855818f9ac86db99a18fa491c46d59244760,6.5632779999999995,6.788398,9.651216999999999,7.488975999999999,5,0,14,0,38805,27281,5770,5321,2674,169,530,2776,1176,2606,3.0879389999999995,0.7005779999999993,0.5540517559633216,0.5320939206201353,0.29786475229891546,0.4755930267828013
12908,c0d2db068331cfb757de7be8fcbf96b5870e0a978fbd9a6d0842ae05d3e45345,98d515c5ca10617d75c2773900c984002789e31e346fac953348fd860f491f34,6.5632779999999995,6.761769999999999,6.645902,11.920734,5,3,15,37,38805,9122,5770,2434,2674,169,530,814,85,632,0.08262400000000092,5.158964,0.5540517559633216,0.4877367279237212,0.5475909031974304,0.0
12909,1b8f06753d246c02da88c0bb7bbf583a6782b90a1967efaff685d39027ea3a6b,7c148a67dafec236c783db0b82fb869d00b65abc326150ed9728c0ef236a0448,6.782895,6.9583710000000005,7.1562160000000015,10.25657,20,1,1,42,20523,5511,4229,1957,2211,71,341,399,59,195,0.3733210000000007,3.2981989999999994,0.5198285609019403,0.4544977040784346,0.48890135413313596,0.10674792169010107
12910,1b8f06753d246c02da88c0bb7bbf583a6782b90a1967efaff685d39027ea3a6b,f2ddf7b4851d65b550510b0b7dd64a1240adc9eb73399162149c3cf5d9bd6f73,6.782895,6.8809309999999995,8.617053,7.623864999999999,17,2,2,224,20523,20002,4229,4687,2211,71,341,2050,650,1818,1.8341580000000004,0.742934,0.5198285609019403,0.5176511366148719,0.3631104761163084,0.4563479300388168
12911,1b8f06753d246c02da88c0bb7bbf583a6782b90a1967efaff685d39027ea3a6b,79d665c544a3af53892f7b38db6e0da6bcfa4e34d3429cfc7d857db79d46759b,6.782895,6.2676339999999975,7.924582000000001,7.813611,10,3,3,298,20523,40746,4229,7018,2211,71,341,3202,924,5054,1.141687000000001,1.5459770000000006,0.5198285609019403,0.5860337074227155,0.4237453052457297,0.466459084355471
12912,1b8f06753d246c02da88c0bb7bbf583a6782b90a1967efaff685d39027ea3a6b,508c20bc0de56c633c0e17a962baa4f6bc87fb53e4a12d8135127edbc25d0234,6.782895,5.855219,8.486221,7.617131,8,1,4,293,20523,10203,4229,2358,2211,71,341,590,325,1135,1.7033260000000006,1.7619119999999997,0.5198285609019403,0.5654961248517039,0.3747181438425925,0.40709285272946905
12913,1b8f06753d246c02da88c0bb7bbf583a6782b90a1967efaff685d39027ea3a6b,a14ac4fea6ef09b3f31b97130dba8c96e25e0d57822e2eab0dd5db86dff0df51,6.782895,6.509869999999999,6.921589,10.83128,6,5,5,22,20523,28017,4229,4380,2211,71,341,2866,64,488,0.1386940000000001,4.32141,0.5198285609019403,0.5440395550613354,0.5083919669724908,0.15628185858765525
12914,1b8f06753d246c02da88c0bb7bbf583a6782b90a1967efaff685d39027ea3a6b,d5ff8cfb07f7371ce177444c9120e9c4e8adf4779d92ce092e9f40d3cba3ebc8,6.782895,7.0934740000000005,7.1584449999999995,10.637176,6,0,6,0,20523,29104,4229,5998,2211,71,341,2525,532,2698,0.3755499999999996,3.5437019999999997,0.5198285609019403,0.5144174039704077,0.4887153121126234,0.21176838975010573
12915,1b8f06753d246c02da88c0bb7bbf583a6782b90a1967efaff685d39027ea3a6b,41693dff53d8492b212152fe60b54612aed8169b1846078014787399af96bb88,6.782895,6.009643,6.601846000000001,12.556301,5,16,7,3,20523,2215,4229,758,2211,71,341,327,15,200,-0.1810489999999989,6.546658,0.5198285609019403,0.47603275207922896,0.5346647978753143,0.0
12916,1b8f06753d246c02da88c0bb7bbf583a6782b90a1967efaff685d39027ea3a6b,65a14c8a7fbb2490139f75128aa2fa7a3e10bcd6f6e46141ea6c7734e46d3cf7,6.782895,5.517572,6.191821,12.958915,5,62,8,1,20523,702,4229,307,2211,71,341,66,1,62,-0.5910739999999999,7.441342999999999,0.5198285609019403,0.4521025522646003,0.5678845438809557,0.0
12917,1b8f06753d246c02da88c0bb7bbf583a6782b90a1967efaff685d39027ea3a6b,e41ee6ae10bf8a948b3a2243a2e0c5851f755ad5f03241b147eadd9e213d1965,6.782895,6.144435,6.345929,12.693288,5,3,9,4,20523,1657,4229,619,2211,71,341,255,17,49,-0.43696599999999997,6.548853000000001,0.5198285609019403,0.4441599175479135,0.5554599834280245,0.0
12918,1b8f06753d246c02da88c0bb7bbf583a6782b90a1967efaff685d39027ea3a6b,75d19819a516f18f8d70aebb994cae45f5826f2db49458e002c6b31f6c8c0803,6.782895,5.8821010000000005,8.186791,8.71005,4,0,10,0,20523,17802,4229,3939,2211,71,341,2081,396,1044,1.4038959999999996,2.8279490000000003,0.5198285609019403,0.5892885493060713,0.4010132197944191,0.3488348185688752
12919,1b8f06753d246c02da88c0bb7bbf583a6782b90a1967efaff685d39027ea3a6b,c31845125cba917c7f702919576b540b5b2cdab9c9461336ebe099f4da229282,6.782895,6.248803,8.294544,7.6771850000000015,4,0,11,0,20523,25543,4229,4763,2211,71,341,3036,932,1903,1.5116490000000002,1.428382000000001,0.5198285609019403,0.5692452204375286,0.3915930328562029,0.4529433448758665
12920,1b8f06753d246c02da88c0bb7bbf583a6782b90a1967efaff685d39027ea3a6b,4d58dcf4cacb974964d082187d6015f14687efc0c7be4dcef880076ba647d7c2,6.782895,6.291999,8.901742,7.056856,4,1,12,30,20523,11258,4229,2490,2211,71,341,1569,49,92,2.1188470000000006,0.7648570000000001,0.5198285609019403,0.5306666307777604,0.3375885068493061,0.4627538128769376
